gutenberg_id,short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,title,NA,NA,NA,NA,ANTONY AND CLEOPATRA
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,author,NA,NA,NA,NA,by William Shakespeare
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents_header,NA,NA,NA,NA,Contents
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,ACT I
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,Scene I,NA,NA,Scene I.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,Alexandria. A Room in Cleopatra's palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,Scene II,NA,NA,Scene II.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,Alexandria. Another Room in Cleopatra's palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,Scene III,NA,NA,Scene III.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,Alexandria. A Room in Cleopatra's palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,Scene IV,NA,NA,Scene IV.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,Rome. An Apartment in Caesar's House
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,Scene V,NA,NA,Scene V.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,Alexandria. A Room in the Palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,ACT II
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,Scene I,NA,NA,Scene I.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,Messina. A Room in Pompey's house.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,Scene II,NA,NA,Scene II.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,Rome. A Room in the House of Lepidus.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,Scene III,NA,NA,Scene III.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,Rome. A Room in Caesar's House.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,Scene IV,NA,NA,Scene IV.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,Rome. A street.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,Scene V,NA,NA,Scene V.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,Alexandria. A Room in the Palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,Scene VI,NA,NA,Scene VI.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,Near Misenum.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,Scene VII,NA,NA,Scene VII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,"On board Pompey's Galley, lying near Misenum."
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,ACT III
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene I,NA,NA,Scene I.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,A plain in Syria.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene II,NA,NA,Scene II.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Rome. An Ante-chamber in Caesar's house.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene III,NA,NA,Scene III.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Alexandria. A Room in the Palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene IV,NA,NA,Scene IV.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Athens. A Room in Antony's House.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene V,NA,NA,Scene V.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Athens. Another Room in Antony's House.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene VI,NA,NA,Scene VI.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Rome. A Room in Caesar's House.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene VII,NA,NA,Scene VII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Antony's Camp near the Promontory of Actium.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene VIII,NA,NA,Scene VIII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,A plain near Actium.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene IX,NA,NA,Scene IX.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Another part of the Plain.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene X,NA,NA,Scene X.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Another part of the Plain.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene XI,NA,NA,Scene XI.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Alexandria. A Room in the Palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene XII,NA,NA,Scene XII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Caesar's camp in Egypt.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,Scene XIII,NA,NA,Scene XIII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Alexandria. A Room in the Palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,ACT IV
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene I,NA,NA,Scene I.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Caesar's Camp at Alexandria.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene II,NA,NA,Scene II.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Alexandria. A Room in the Palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene III,NA,NA,Scene III.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Alexandria. Before the Palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene IV,NA,NA,Scene IV.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Alexandria. A Room in the Palace.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene V,NA,NA,Scene V.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Antony's camp near Alexandria.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene VI,NA,NA,Scene VI.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Alexandria. Caesar's camp.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene VII,NA,NA,Scene VII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Field of battle between the Camps.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene VIII,NA,NA,Scene VIII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Under the Walls of Alexandria.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene IX,NA,NA,Scene IX.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Caesar's camp.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene X,NA,NA,Scene X.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Ground between the two Camps.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene XI,NA,NA,Scene XI.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Another part of the Ground.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene XII,NA,NA,Scene XII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Another part of the Ground.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,Scene XIII,NA,NA,Scene XIII.
1534,Antony and Cleopatra,ANTONY AND CLEOPATRA,Tragedy,1607,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,Alexandria. A Room in the Palace.
