short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,title,NA,NA,NA,NA,"OTHELLO, THE MOOR OF VENICE"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,author,NA,NA,NA,NA,by William Shakespeare
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents_header,NA,NA,NA,NA,Contents
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,ACT I
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT I,Scene I,NA,NA,Scene I. Venice. A street
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT I,Scene II,NA,NA,Scene II. Venice. Another street
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT I,Scene III,NA,NA,Scene III. Venice. A council chamber
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,ACT II
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT II,Scene I,NA,NA,Scene I. A seaport in Cyprus. A Platform
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT II,Scene II,NA,NA,Scene II. A street
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT II,Scene III,NA,NA,Scene III. A Hall in the Castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,ACT III
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,Scene I,NA,NA,Scene I. Cyprus. Before the Castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,Scene II,NA,NA,Scene II. Cyprus. A Room in the Castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,Scene III,NA,NA,Scene III. Cyprus. The Garden of the Castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,Scene IV,NA,NA,Scene IV. Cyprus. Before the Castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,ACT IV
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT IV,Scene I,NA,NA,Scene I. Cyprus. Before the Castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT IV,Scene II,NA,NA,Scene II. Cyprus. A Room in the Castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT IV,Scene III,NA,NA,Scene III. Cyprus. Another Room in the Castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT V,NA,NA,NA,ACT V
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT V,Scene I,NA,NA,Scene I. Cyprus. A Street
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT V,Scene II,NA,NA,Scene II. Cyprus. A Bedchamber in the castle
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_header,NA,NA,NA,NA,Dramatis Personæ
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,DUKE OF VENICE
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"BRABANTIO, a Senator of Venice and Desdemona’s father"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,Other Senators
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"GRATIANO, Brother to Brabantio"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"LODOVICO, Kinsman to Brabantio"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"OTHELLO, a noble Moor in the service of Venice"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"CASSIO, his Lieutenant"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"IAGO, his Ancient"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"MONTANO, Othello’s predecessor in the government of Cyprus"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"RODERIGO, a Venetian Gentleman"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"CLOWN, Servant to Othello"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"DESDEMONA, Daughter to Brabantio and Wife to Othello"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"EMILIA, Wife to Iago"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"BIANCA, Mistress to Cassio"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"Officers, Gentlemen, Messenger, Musicians, Herald, Sailor, Attendants,"
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,&c.
Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,SCENE: The First Act in Venice; during the rest of the Play at a
