short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,title,NA,NA,NA,NA,THE FIRST PART OF
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,title,NA,NA,NA,NA,KING HENRY VI
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,author,NA,NA,NA,NA,by William Shakespeare
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents_header,NA,NA,NA,NA,Contents
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,ACT I
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT I,Scene I,NA,NA,Scene I. Westminster Abbey
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT I,Scene II,NA,NA,Scene II. France. Before Orleans
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT I,Scene III,NA,NA,Scene III. London. Before the Tower
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT I,Scene IV,NA,NA,Scene IV. Orleans
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT I,Scene V,NA,NA,Scene V. Before Orleans
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT I,Scene VI,NA,NA,Scene VI. Orleans
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,ACT II
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,SCENE I. Before Orleans
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,SCENE II. Orleans. Within the town
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,SCENE III. Auvergne. The Countess’s castle
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,SCENE IV. London. The Temple Garden
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,SCENE V. The Tower of London
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,ACT III
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,SCENE I. London. The Parliament House
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,SCENE II. France. Before Rouen
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,SCENE III. The plains near Rouen
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,SCENE IV. Paris. The Palace
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,ACT IV
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,SCENE I. Paris. The Palace
"Henry VI, Part 1",THE FIRST PART OF KING HENRY VI,History,1592,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,SCENE II. Before Bordeaux
